Hour,Sensor_ID,Temperature,Light_Intensity,Status
17,S4,35.13301825341182,243.84647233238567,1
17,S4,30.45658062588326,246.8877910249145,1
5,S2,20.48300933059986,405.3629090951719,0
10,S3,30.64369507760488,264.34408045034826,1
15,S4,33.42634473049723,255.9589745852037,1
3,S1,25.32251842909574,394.1346873043606,0
15,S4,31.995574661058875,231.0561780407409,1
11,S4,32.59654220920198,253.12387243411644,1
17,S3,32.625992609069655,251.45649121929637,1
13,S3,33.06994134472754,225.05645999277203,0
4,S2,17.654660907971927,416.6722411155114,0
5,S1,26.314616426531007,393.93134822142827,0
1,S1,23.7737747801946,401.0343812930811,0
12,S4,31.67907289636591,259.4046700772143,1
6,S2,23.189508683330573,405.5229993767952,0
6,S2,22.38127118253005,399.44079551477785,0
2,S2,21.758103702784435,412.6370667765467,0
3,S1,21.26594432183336,412.1897078979366,0
16,S3,30.71936248164117,257.04129848049274,1
1,S1,19.17257100619004,408.2034401261246,0
13,S4,30.1880697173646,252.1861148653471,1
3,S1,21.650080486609184,403.4980002456791,0
4,S2,21.695060327238917,393.5023477315173,0
10,S4,35.62065518144539,251.60894204199064,1
10,S3,32.63529273802127,258.439710244056,0
7,S2,21.21597472016174,385.6684818547529,0
9,S3,31.9825300482048,257.95487694954886,1
15,S4,33.89829832334969,257.81078981215273,1
12,S4,30.92783640975829,219.6880616750991,1
3,S1,22.283433827279808,397.1512450663033,0
7,S1,21.18379832167956,393.6711972511521,0
11,S4,29.45096178538526,249.33438451455544,1
13,S3,32.1592853797878,260.3573246697294,1
16,S3,33.11261802407299,250.13615614380828,1
14,S4,31.57264646226028,232.7669687968073,1
15,S3,32.976190762758364,263.2448262584107,1
10,S4,31.52213635708576,262.7370534781119,1
5,S1,23.90627326782649,415.8983897818068,0
4,S1,21.08539668982642,414.2050428727106,0
16,S4,33.23412608947041,250.5991323709126,1
7,S2,23.355750639061814,402.98158465990525,0
0,S1,20.149150747880824,390.49089270312766,0
3,S1,21.34421056697417,388.88419750486446,0
12,S4,30.55239251129666,252.38465140323797,1
2,S2,22.840188980903683,392.1884362186889,0
15,S3,34.630188020215606,261.6120767175803,1
6,S1,18.77287720424652,394.153822693428,0
9,S4,29.087775807042064,253.4810681471471,1
17,S4,31.01885833022827,259.09783345101164,1
0,S1,21.890211998767427,416.95722877810863,0
16,S4,32.40903200562245,276.0415835324562,1
11,S3,31.31457875704021,258.91070540910493,1
16,S4,33.032529832559995,250.61162567850917,1
12,S4,31.009015710964206,267.6979073283711,1
12,S4,32.24694462901708,250.46478669204788,1
7,S2,20.83384512286212,409.5530055823775,0
1,S2,19.260394040841845,416.8501427870851,0
12,S3,31.92145338609685,234.7438207170175,1
7,S2,19.33937274852202,401.7847666388539,0
2,S1,21.547042216196942,417.3493657583681,0
1,S2,24.32375660521638,410.5872852988388,0
9,S4,33.81599831236491,239.70637310011364,1
9,S4,32.68773562629588,256.8103959604452,1
6,S1,24.63423013467973,393.9349661178426,0
10,S4,30.492216942890614,260.73020994803625,1
14,S3,30.607959676798096,249.4217249169411,1
9,S3,31.29463020200884,247.74894595320163,1
15,S3,33.99058079904406,262.2372404250472,1
9,S4,33.043382519161966,260.80720498886984,1
2,S1,19.347055743377837,399.4058481872751,0
16,S4,31.8491736381876,241.2937897687412,1
4,S2,21.68294085394606,396.9219152886112,0
7,S1,21.780780392148337,399.2433439567417,0
15,S4,32.5805216108071,233.50387070566387,1
2,S1,21.07076540540321,388.03211353573687,0
4,S2,21.40982017152419,409.5670318638566,0
6,S1,22.52512265800385,398.8687194748426,0
0,S2,20.934598320676177,401.7046377099657,0
11,S3,30.671125635789306,250.22512974397728,1
15,S3,34.21142915168659,254.3615298150804,1
14,S4,32.223199433803025,244.07885806810305,1
2,S2,20.003229121623416,411.590740649559,1
4,S1,19.042176862451743,411.7972520836071,0
1,S2,19.499184532060564,385.64090476131474,0
0,S2,16.593535414001526,406.03247500571393,0
1,S2,21.136759374563905,405.1562808844396,0
10,S3,29.244847239870666,247.67207999614556,1
3,S1,22.17228776609275,401.4358793650516,0
3,S2,18.8715167765779,401.6805980596682,0
3,S2,20.133464081853607,391.1331907771655,0
4,S1,22.65159263316433,396.3079279955255,0
14,S4,28.62177509205831,238.89811201847576,1
11,S3,32.24808361554404,255.50266863820931,1
4,S1,20.18853539827476,398.7234531848181,0
11,S4,30.640344580077556,256.8838693071281,1
7,S1,21.04232508798319,410.908616706037,0
3,S1,24.19430542350739,408.2822969018462,0
10,S3,31.30803833819502,245.1731673635265,1
6,S1,23.14122599443906,391.36506395035065,0
17,S4,28.285042434673198,241.9860872973741,1
7,S2,19.970486538614267,405.581395145185,0
16,S3,31.350232756016524,256.8222108091283,1
14,S4,29.92288738792823,256.7801991546699,1
5,S2,22.35978830230696,406.791427754382,0
5,S1,19.50856524710723,399.7769971628194,0
14,S4,32.62728073481564,242.74756323362212,1
11,S3,31.07387211153197,248.04558126207115,1
12,S4,32.11283890654761,248.9109350486167,1
16,S4,32.03365013257562,256.518648526931,1
2,S2,23.18362826748276,407.4418571031504,0
9,S3,28.147090121080904,254.80681264220397,1
7,S2,22.304709744067445,389.2262392301524,0
5,S1,16.791572286745733,402.7735846196468,0
6,S2,19.86977267384925,404.8206672733539,0
11,S3,34.83680509207316,244.6862848303302,1
0,S2,22.000414129836397,406.8706579585892,0
9,S3,33.2663372066321,240.13048488274237,1
9,S4,30.146011226650877,243.98699535488268,1
17,S4,33.3193045975545,261.70260831368086,1
11,S3,35.90942239452258,267.8675544883032,1
11,S4,28.71952826667306,240.35553729602532,1
11,S4,32.59310264286261,237.36596837454397,1
0,S1,22.394584531262414,410.7036516022993,0
10,S4,30.94357197030044,245.65967736230988,1
2,S1,21.147284807588917,410.4870712641657,0
12,S4,32.480228995443724,253.1101507437819,1
6,S2,23.13796615837055,415.54160420714777,0
12,S4,31.220638715400888,252.2352572447639,1
7,S2,21.12656052791881,432.4309296959473,0
1,S2,17.122365683447143,402.290746882057,0
10,S4,29.59439361070933,252.78912365081945,1
11,S4,31.673384089996983,242.37144557803444,1
9,S4,30.34839949982437,259.9811648871612,1
7,S2,21.94497018989873,406.1021616958922,0
7,S1,23.276783851216766,410.8198480924994,0
11,S4,32.33097878624512,262.88880002051843,1
16,S4,32.10472579440653,240.4557690035809,1
7,S2,24.791367621579912,389.7597140911362,0
13,S3,28.216571222057,256.2597047498872,1
5,S1,24.531415681729403,397.1561535039349,0
17,S4,29.932528398875547,257.7862736464216,1
0,S1,20.568480021778495,405.70507208354513,0
4,S1,23.177156808841215,397.4114559963017,1
4,S2,20.2303945719462,412.2898050248906,1
15,S3,31.542402984371307,232.4464543067984,1
14,S4,32.41732696649983,250.5525609828668,1
15,S4,30.450166932545468,254.69973540331884,1
12,S3,32.65713969935464,258.6287617389974,1
4,S2,24.242061334648945,403.1313214001315,0
12,S3,33.669499445286604,258.34828501192453,1
3,S2,24.407768874337638,393.61717273471504,0
13,S4,28.12118918371625,251.00452950452117,1
17,S4,30.32103681745442,241.3499035698916,1
2,S2,18.39603912483996,408.3333391178031,0
16,S3,31.41702115749329,237.80713614173936,1
17,S3,31.27178755722157,247.5969919485175,1
2,S2,23.02850951203567,396.6361305458887,0
5,S1,22.904743592499468,393.9717934421604,0
5,S2,21.3678542879459,402.8695585430171,0
16,S4,29.50088819452104,233.9937415681662,1
5,S1,25.214691152039983,397.7045134463965,0
1,S2,21.793490479701905,407.8287373494857,0
11,S4,32.71641326774075,266.3322951651994,1
12,S4,29.31374946471092,229.47125579650765,1
11,S4,36.41836793337736,238.5585352297248,1
2,S1,21.30136640776361,379.74192126888624,0
3,S2,22.46140181143737,391.7434631719786,0
9,S3,32.912243317504775,246.91006231629515,1
15,S3,35.96015046688804,251.18015964107903,1
6,S1,22.47673796546957,407.7192015483668,0
10,S3,32.40882874300283,228.3290993847424,1
15,S3,32.80241432696599,255.14476070531748,1
4,S2,19.35508408651286,406.3332682607124,0
13,S3,30.792040226785552,252.64029001395997,1
3,S1,20.775125250719125,413.99594645145794,0
9,S4,30.424864260547807,255.89200132232588,1
4,S1,21.612347722454395,404.7543068252662,0
5,S2,25.24935691693912,405.7239031117568,0
0,S2,25.51724096839027,396.94380888931687,0
15,S4,37.08078219536287,250.62051348822996,1
14,S4,34.38070405791282,255.6223905975827,1
11,S4,28.892213991104917,226.61571799756905,1
10,S3,34.684045501986496,234.20959888882072,1
15,S3,32.27788561940803,258.4160720375839,1
10,S3,33.87744723247632,250.26571963404305,1
16,S3,31.450710302876324,238.777450212071,1
5,S1,23.65946483575835,385.9318499050246,0
1,S2,23.131019291263087,390.5108347917516,0
3,S2,22.379163233197488,402.2899639245934,0
6,S2,24.762908157380974,412.3022217565079,0
2,S1,21.89375869396491,416.7867467337256,0
13,S4,32.8213491708396,248.6824181180822,1
6,S2,19.361505610802464,408.5958487234356,0
11,S4,30.94215499522938,242.9882134807636,1
4,S1,23.386211214526288,403.09998983165553,1
2,S1,22.252759159092825,384.6495975246764,0
0,S1,21.059915704481,410.1263740964407,0
15,S3,26.335363363061493,251.08783363853965,1
16,S3,30.09651105341656,260.2704585217776,1
5,S2,20.74864542500757,397.7568102912189,0
0,S2,21.987858176920213,395.8700217785657,0
13,S3,34.127547967571154,243.22886054119465,1
14,S3,32.45598232741812,249.67972430841357,1
1,S1,24.29727469885743,401.4035986984805,0
14,S3,31.13870149449235,238.55410724660223,1
11,S3,34.60318599600799,232.7743992524753,1
12,S4,34.07492220701795,246.0521759080457,1
0,S2,26.11308712965908,415.9853811209634,0
7,S2,22.663960661138027,383.4337679232223,0
10,S4,32.91408013119273,240.14189503524528,1
6,S2,21.25898380281994,403.8837572923017,0
10,S3,34.3009741000667,248.2237504135668,1
5,S1,21.553068035256292,395.8209045423411,0
0,S2,20.56635535879439,387.1283643141575,0
3,S1,23.66705792321785,415.73019725214857,0
16,S4,31.985454810000583,257.2358228591005,1
11,S3,32.74454922007708,241.4354334775424,1
7,S1,21.412066104671634,397.9747577293517,0
14,S3,32.967557668005554,262.5576617526856,1
5,S2,22.52697443066212,409.13473732017405,0
10,S3,32.58590366703767,244.60601898466027,1
3,S1,21.113911957743035,392.6479896523675,0
15,S3,32.77453460086906,261.16868162270737,1
7,S1,23.882621161534967,403.3795752823212,0
1,S2,21.49990697080209,378.7126590558519,0
16,S4,33.43730525651149,234.79537417529116,1
7,S1,22.176813772583696,410.8269105388707,0
9,S3,32.32613268777116,259.83923537244453,1
9,S3,29.819529839628498,248.1760301261744,1
17,S3,27.214783703605477,264.22560328842513,1
17,S3,30.96045042073994,241.3945342745137,1
1,S2,24.80319718589286,402.12093353074175,0
14,S3,32.28261024820962,240.66246263859904,1
16,S4,32.10642439420708,260.2861031130338,1
16,S4,29.47082977080419,274.6355693213226,1
13,S3,33.750580106833056,262.72757536635385,1
5,S1,22.680102589137785,403.6064789143579,0
15,S3,34.141158935156554,237.1391645004005,1
5,S2,21.8443256059744,387.905230645812,0
1,S1,22.39463141481119,401.9405194360588,0
4,S2,22.817305622961342,398.04609648822975,0
6,S2,22.450615844081884,400.6008599461516,0
17,S3,27.7217717511383,256.4728656404603,1
0,S2,23.10497990883429,386.87780806568594,0
3,S2,21.29191857811795,404.2154608353656,0
13,S3,33.96052590544337,250.75626778390404,1
4,S2,22.487906395817,399.6499238999376,0
9,S4,31.714691603821592,238.77451909495585,1
15,S3,31.10733584246563,241.36542762811607,1
4,S2,22.561272808980277,396.1165306169884,0
6,S2,20.994050458897316,395.8777925497553,0
2,S1,24.728280859947688,413.2893331953541,0
11,S3,32.518267310168675,255.5117670235714,1
5,S2,23.19985745999241,396.3349297963195,0
3,S1,22.655759048318718,394.20875890364255,0
4,S1,25.197294341009435,414.8911310832829,0
17,S4,30.5003035792348,245.87653306576595,1
14,S3,30.705245458704063,260.8305065555358,1
13,S4,30.122091704062264,261.4913704846853,1
1,S1,22.42639325647538,387.9297835214279,0
16,S4,30.040268408605137,231.7944711833876,1
17,S3,29.049177197811957,242.28865032766373,1
0,S2,20.167616169037515,405.1529432162447,0
5,S2,20.58084029050165,402.04758882401785,0
1,S2,25.42122674516385,409.37915537510656,0
7,S2,18.94868737085981,388.6979627532608,0
9,S3,33.01172381968119,258.1622187255719,1
0,S2,20.683767021849487,403.4670997760492,0
11,S3,30.45536431455433,246.59487955288824,1
0,S2,22.616101079008203,401.4552119776824,0
3,S2,21.626057394029107,380.7232742065439,0
9,S3,30.358279959674192,242.56140610877085,1
9,S3,30.14589981614933,259.02532960075325,1
13,S4,31.623794248909896,251.64502590043503,1
6,S2,22.61964142045405,394.9425329573807,0
5,S2,23.87514027525312,394.66399693560834,0
15,S3,33.06654720556719,229.0813590544913,1
9,S3,31.06120367512905,260.9129895629527,1
0,S2,19.413454084257676,391.6307929620372,0
12,S4,31.995388425258348,238.68066532405663,1
12,S3,33.478818977232926,264.844590928257,1
17,S4,30.58824197187957,274.0612235800328,1
4,S2,20.630740348479996,408.58014195302144,0
3,S2,23.789848753888883,386.0069382519806,0
7,S1,25.056936852825064,400.9806753953894,0
0,S1,21.95426387540224,382.4817119324828,0
1,S1,23.276102202881518,419.9155330220473,0
16,S3,31.22550126804209,256.4170924519133,1
11,S3,33.28473118410036,229.0042835741969,1
11,S3,29.49937283408137,256.8207819574023,1
10,S4,27.218435691349526,247.19073375792223,1
12,S4,32.431199367411736,255.2917036694473,1
14,S3,31.518078834288165,256.322992097833,1
0,S1,26.17688554573985,403.9330705000533,0
6,S2,23.144114883428287,409.6030479628147,0
15,S3,32.58113517117732,247.27339559775083,1
11,S4,35.52425532615818,258.3787041766779,1
4,S1,22.993398446473044,413.4622575620275,0
13,S4,32.6568659811631,262.59181321513205,1
13,S4,31.04720447879697,264.6968059720372,1
14,S3,29.43072080922451,262.9317808552822,1
0,S2,22.208711875046426,398.1849683786433,0
13,S3,34.39090542350596,261.6040182926734,1
9,S3,31.86456560529459,260.89787014204165,1
0,S2,23.71917577395961,379.1790129681101,0
11,S4,33.846026473789,244.8423265547046,1
10,S4,30.468509362587486,249.5751587745718,1
15,S4,32.99720963697446,263.6552298040619,1
12,S3,33.38126113951352,228.96499908274495,1
9,S3,34.32705171925265,272.0799865333097,1
13,S4,33.36932246108749,243.16766957222316,1
15,S3,30.94462961116608,248.7600702629243,1
11,S4,34.584858748674165,256.68213254436137,1
5,S1,25.34898486669508,401.8250103059921,0
6,S2,21.474218341583462,400.4693490206037,0
16,S4,27.93063665461065,246.71559262671187,1
16,S4,34.7149227313666,235.76006150303988,1
7,S2,24.985377137919045,387.9785047392391,0
5,S1,20.145293731618853,398.27198262603537,0
5,S2,21.342763048502032,386.5042378844847,0
4,S1,24.608680485756302,392.9097904236951,0
5,S2,16.157299033010787,407.59712295484167,0
0,S1,22.481506358977136,404.6667098196608,0
6,S1,20.203064036417924,382.2375366653355,0
1,S2,21.2007276287708,402.8872366282502,0
12,S4,30.05923203649749,247.9241565485696,1
1,S1,23.337483311185025,411.7171791471616,0
7,S2,21.597016932104964,415.58789184496896,0
4,S2,19.220855066472808,405.9722821825338,0
4,S2,19.892635161707293,410.074439731952,0
9,S4,31.186662561923114,248.28716675535813,0
3,S1,23.18505389840237,398.4474095117525,0
16,S3,28.477514842726716,251.8848638076042,1
11,S4,31.14734637026348,252.17971120038655,1
2,S1,19.558575148171684,387.064923747959,0
1,S2,18.067286821248,402.5224039642668,0
3,S1,23.027200213139437,396.5745079914224,0
17,S4,32.61339674731887,257.52699571075635,1
2,S2,24.820918290407008,402.0760335140063,0
7,S1,23.631474425078597,395.4446047397613,0
6,S1,24.784930600128657,400.7857702971915,0
17,S3,32.576503155738656,257.70833961123566,1
6,S2,23.992095371611637,384.8282630332832,0
12,S3,35.21742776609779,242.7394270336279,1
0,S1,20.089754841301293,409.5154977057404,0
16,S3,32.4859127042627,235.65183488653344,1
14,S3,29.94596882354344,245.34297165340925,1
14,S4,30.696179929228727,250.90790902967103,1
12,S3,34.0682199810072,245.25968464086912,1
10,S3,35.20442277746335,243.2634312839681,1
14,S3,32.17056813746648,248.44819367747667,1
10,S4,32.583760052232634,262.5125059652469,1
13,S4,30.43630625195332,245.07681205020964,1
5,S2,24.65638828369812,394.6466491298378,0
0,S2,19.28683639075319,416.3185689908911,0
7,S2,21.51748469076292,393.23004861541466,0
7,S2,19.26808857759893,388.9284318319755,0
4,S2,23.12183889588248,422.714497454228,0
7,S2,24.393262973291304,380.8774502458022,0
14,S3,29.80512084693008,268.84001137569857,1
4,S1,21.392547942446672,425.11556551584425,0
1,S1,23.95771610156359,395.8758618178352,0
3,S2,24.549750082557445,402.3184209213485,0
15,S3,29.93918852554489,257.77082258465254,1
4,S2,21.43864984626645,380.37374308327423,0
9,S3,34.08769088434534,255.49429507435764,1
2,S1,25.231165647096464,411.905485943436,1
0,S1,22.744210945213727,406.33661024774057,0
12,S4,30.322063120711643,266.6099190414062,1
7,S1,22.10177540371204,398.1743102562046,0
17,S3,31.02201542084305,257.1195746671726,1
14,S3,33.34503939668204,247.7026466850215,1
16,S3,36.49887516839258,231.60829610828392,1
9,S3,35.66840407171255,248.65934750363624,1
14,S4,29.763879144036345,250.39460580464103,1
1,S2,20.08112152655304,411.5390073425575,0
15,S3,31.572207022711364,250.462418250182,1
5,S1,22.8738763394927,414.7693442611828,0
1,S1,24.979726877204165,388.85953549838007,0
10,S3,30.45107671215138,263.0024894425204,1
1,S2,24.4238879707728,396.3449406301473,0
16,S3,32.21868115268182,241.07058031870335,1
14,S4,28.565646660275437,232.84714782547,1
2,S1,20.64487069532869,396.7330378681364,1
6,S1,23.86863982247855,391.62737568950297,0
2,S2,20.61515804025229,405.5405777111591,0
15,S3,29.218810278135884,246.63133794959467,1
6,S1,23.15041003221313,396.0244223450828,0
7,S2,22.9840376959856,409.7888955855678,0
12,S3,31.445593769316638,250.38702294757564,1
9,S4,31.93949467654916,243.665465581163,1
5,S1,20.515058828603905,390.83725899436274,0
17,S3,32.10277082124864,229.9442382708026,1
1,S1,24.80673994025038,391.1924591039727,0
3,S1,20.50557664170435,396.6713959561749,0
3,S1,19.47967046965484,401.4936348227119,0
7,S2,24.078223574840536,412.592332397868,0
7,S1,18.463121268874296,393.4175158766615,0
12,S3,32.1764715077719,267.9773384057736,1
10,S3,31.382645180650435,259.7412336929593,1
3,S2,18.33873420628709,410.5811832508715,0
16,S4,33.96276798455007,236.69190738138,1
2,S1,20.380792960156707,391.8378275545804,0
2,S2,23.450191573696,415.3019519886335,0
12,S4,29.802690073755837,252.01123458701525,1
4,S2,20.267650303571,415.9058207261785,0
10,S4,32.35114412343098,236.8158185987361,1
0,S1,23.83815296597554,405.731278132412,0
17,S4,32.87564753248714,234.4635295663006,1
6,S1,22.63834902083836,393.7226609391549,0
5,S2,25.08421990513575,390.48081539977767,0
2,S2,21.79969184704009,386.28326302769534,0
15,S4,34.53369448113425,232.73765215987933,1
2,S2,21.83695465379671,394.47079162632696,0
16,S4,35.91321992517143,235.06569263965275,1
12,S3,35.19581172039282,248.55914429547505,1
6,S1,19.788590663028128,399.22556539274007,0
2,S1,22.975744569742147,397.7727929922339,0
17,S3,31.040586520884357,256.8484219410559,1
16,S3,33.90051438773708,249.85680557284223,1
17,S3,32.011371396079355,260.89339309316694,1
16,S3,35.5414113014676,238.83134028067056,1
9,S3,32.15402799196752,256.4088832451362,1
11,S4,29.28006161976165,237.0550664514199,1
17,S4,31.16991079912473,245.2555300850552,1
7,S2,20.64858384167677,392.1799650748897,0
6,S1,24.1600961314293,407.39653151724673,0
13,S3,33.345251521743904,239.92197668401496,1
6,S1,21.902695296859097,391.09682151980127,0
17,S4,27.262617586295683,244.94655107799704,1
9,S3,33.61732553099458,254.222916312634,1
11,S3,35.0294292249888,245.7506421026248,1
12,S4,27.631014529896383,258.3363739680369,1
5,S1,23.3604322109009,402.2576152311176,0
14,S4,31.442582151560707,228.4165808311087,1
3,S2,24.048125051622925,403.34176417244896,0
4,S2,21.581352645696267,390.9031658301817,0
12,S4,31.23837393570856,264.9846732413704,1
16,S3,30.979115586466897,235.00132360737484,1
11,S3,31.569302630343447,270.00107691885336,1
12,S4,31.10199275925693,254.7471097739867,1
10,S3,32.66978888350459,242.56283914705503,1
17,S4,31.10178506234137,244.82513451674305,1
10,S4,35.468866183574775,247.70530208680287,1
11,S4,31.1555801487644,257.8270393860185,1
0,S2,24.24822543997203,409.778155496862,0
6,S2,20.79915286852259,410.6977145498385,0
15,S4,33.28192159840619,240.88490031323127,1
0,S1,21.665756572427178,408.7604679252979,1
11,S3,32.743472056024096,247.80397905774427,1
0,S1,22.36769908950739,388.2612003559103,0
1,S1,22.152010782824824,391.95684240340006,0
13,S3,32.36689315243627,237.90187802942089,1
16,S4,31.70019777068324,249.10336078460367,1
4,S1,24.437523703394632,390.75534011870445,0
3,S1,20.192184717070425,404.54740912141136,0
11,S3,32.05692689683831,245.0569439871365,1
15,S4,31.476598012368328,258.6867527133918,1
12,S4,31.553860376418584,251.8483976436038,1
10,S4,30.29462996753432,240.86574873682696,1
17,S4,32.355556277169974,260.8598289444532,1
15,S3,33.655415996468534,248.13992305707905,1
13,S4,30.427391893723343,241.7766452864728,1
10,S3,32.74280806884606,250.68893616722852,1
9,S3,33.75690714599688,250.4175097336785,1
10,S4,27.539359150453944,248.27503965602543,1
13,S3,31.75869411452042,245.09821491863,1
13,S4,36.10970923962633,243.5885336554713,1
3,S2,18.47847448168837,417.4736319791556,0
0,S2,21.38393143162852,414.5092754827921,0
0,S2,21.82343590329749,405.6288086017436,0
12,S3,34.039553054376576,239.8311601445216,1
14,S3,31.80674092760665,253.70598413980213,1
16,S4,30.55853202564914,258.10861716033224,1
11,S3,33.0545730793839,252.3609816417071,1
5,S2,24.824441110830858,378.72772579648506,0
9,S4,31.16757957232082,258.6844431059593,1
13,S4,35.825453700613046,239.12739315725648,1
17,S3,32.52094349814176,255.7510782098977,1
13,S3,35.19685291071568,258.7293286757546,1
9,S3,29.75830569286886,264.7213782816512,1
0,S2,20.18448763970616,399.3959627080309,0
2,S2,21.856801496283865,394.71702953337024,0
13,S3,34.824761342185404,252.29094756212365,1
10,S4,31.48909913723697,242.88693320001124,1
11,S3,31.314586892773477,259.6802507587058,1
17,S3,29.462616046313656,244.41735124194352,1
15,S4,32.24315800107876,253.49225562544467,1
3,S2,21.43734488576357,403.2159321133924,0
2,S2,20.75830480349777,402.0780250735331,0
14,S3,35.534048988791724,272.01390712287935,1
9,S3,27.857640234839067,245.98013508863863,1
15,S3,31.957309395655173,243.39971851089257,1
3,S1,22.83803801873209,392.4171793111241,0
7,S1,24.887264006937627,407.5109945450731,0
16,S3,32.36883313885396,253.20254781288156,1
4,S2,22.73928438439619,399.01154798760695,0
7,S2,21.605323159385343,395.88176631036345,0
13,S3,34.5049914583,233.098037823672,1
15,S4,36.47670632354172,247.57623384613592,1
14,S4,32.813813451713266,239.95491169067176,1
13,S4,27.32365509261346,268.92011769989693,1
14,S3,30.924846117998516,239.84040336805435,1
17,S4,34.86072559823671,262.08269091588056,1
0,S1,24.17179113166316,409.1539027556016,0
14,S4,31.067578435612138,257.87931252496054,1
11,S4,33.43415807399233,251.14580617100845,1
17,S4,30.54580091964807,255.7103146439715,1
3,S2,23.443125010252288,401.9157739619409,0
4,S2,19.61272633648704,404.2831669237524,0
3,S1,20.45424466435278,411.53590343316927,0
16,S4,29.12928816801784,248.76306810488217,1
0,S2,19.24476499849153,407.00700612120585,0
14,S4,29.82031282995905,243.73207750439943,1
16,S4,30.329684790274985,243.7644094470086,1
17,S3,29.463712696737005,229.36988188499183,1
13,S4,33.981916374071325,276.5372487536635,1
15,S3,30.59649911573843,241.075159808674,1
7,S2,23.621616546319565,383.1265565288929,0
10,S4,32.63213628480326,241.26331108077372,1
14,S3,30.197260570315507,267.6167023213688,1
6,S1,23.20241349785823,413.3133906198841,0
7,S2,24.19293846762177,413.1116749780263,0
11,S4,32.18855858722856,243.10795952914967,1
1,S1,20.83448268477684,400.5166097685108,0
4,S1,21.63904017281875,403.88978729352186,0
11,S4,33.98666900321554,239.36716990229507,1
11,S3,34.09502727417526,264.3929348383547,1
17,S4,33.13285005597553,253.7171923869004,1
6,S1,21.71182488855677,399.3799599063397,0
2,S2,23.0925684960074,384.23003517809,0
9,S3,29.728498304283413,263.38777970421063,1
2,S1,24.145956095532025,396.02804683854015,0
5,S1,20.03502521292338,404.69267589808527,0
9,S3,33.85948044962232,245.00160402598337,1
10,S4,30.86673615076112,256.33036726250526,1
12,S4,36.18315273955709,253.74441224451832,1
2,S1,23.00218833987969,392.6684380289,0
12,S3,30.55422959784767,241.76477383143023,1
3,S2,21.36456980648753,379.13522341628914,0
6,S1,23.00133144276242,412.37653757512,0
14,S4,29.670401205261754,240.33118474035984,1
4,S1,25.608696219573485,410.6517196571439,0
1,S1,22.639563868285077,398.65503215598267,0
12,S3,35.15817891214242,244.1060940514956,1
17,S3,28.798525688110917,253.29225866910315,1
1,S2,22.109868221999697,393.11114457424594,1
6,S1,21.141188917749496,410.90980425185967,0
10,S4,33.65190831124013,259.9164716841457,1
15,S4,29.930922738303423,232.3973749941999,1
10,S4,28.03200663370609,259.92877468188686,1
9,S3,28.39319253154548,257.5369389955401,1
14,S3,33.18511061585754,262.7249654390778,1
14,S3,33.16509010900636,254.1818896442891,1
7,S2,23.10297075208093,406.4648953772577,0
5,S1,22.170636285130048,402.57198970355927,0
7,S2,23.100104198049102,407.5678867998698,0
7,S2,24.74975283829637,408.5555565902071,0
13,S3,31.29692624750279,248.19166615601148,1
16,S3,28.18188729929773,251.618394730426,1
5,S1,21.293667414378625,396.251779433782,0
7,S2,22.781391841856287,409.49594571364486,0
3,S2,23.485364836719445,418.9044068515578,0
16,S3,30.81739710660693,235.18011458874204,1
2,S1,21.56596589915126,383.8411321258953,0
1,S1,23.738312128778546,393.9177349255524,0
5,S1,19.305747420940605,379.1588706050141,0
3,S1,21.759237672092805,388.2195913262362,0
7,S1,22.807460180673218,409.78422112028034,0
14,S4,32.44660467910441,260.99469081034056,1
4,S2,19.00694148981984,392.0005949329807,0
3,S2,23.30090018507228,390.0664130041805,0
1,S2,23.92970326619492,421.650560678066,0
2,S2,21.259977940235743,386.14012057601,0
15,S4,31.76552082112795,240.7248981529014,1
9,S4,31.91294106699067,259.23865015964174,1
2,S1,20.329305893480484,394.0764404434794,0
3,S1,22.23005215829484,375.1219134346492,0
7,S1,22.84194588877878,392.90211007766464,0
13,S3,32.38257652027251,249.82253307581607,1
4,S2,20.691848633745156,406.3866016864311,0
5,S2,19.52467515534541,407.68839675968894,0
3,S2,20.870451991658115,428.1465444447255,0
11,S4,29.610924985927497,236.2868582389388,1
15,S3,29.61594731603363,248.8946709251321,0
14,S4,33.76646515061796,253.1741827350379,1
1,S1,23.63577931605006,397.7252374004659,0
9,S3,31.22296795528709,267.6645724653756,1
3,S2,19.703473422494763,392.6322986405238,0
2,S1,22.530724698799258,409.5838581984205,0
10,S4,30.828756329668543,257.38193959258274,1
3,S1,18.78684579852264,392.2743125124376,0
9,S4,31.46340364588389,250.0734957546475,1
17,S3,36.11983581682895,234.59588936049653,1
11,S4,31.695404043011703,253.05000545209728,1
14,S3,28.822623739244825,245.75604779289336,1
17,S3,32.80588914700721,260.4848487370455,1
7,S1,21.232057456095298,387.8271730777952,0
15,S3,31.75898360646821,252.80637366782688,1
3,S1,24.065092408683316,394.741203241048,0
13,S4,31.98649518968972,243.83167399022832,0
1,S2,21.639216636475183,401.7869471681048,0
1,S2,22.89543385162056,374.6775391478032,0
9,S4,35.116367261525376,238.5265848367867,1
14,S3,31.321843252746305,247.8604457081245,1
13,S4,34.391952924967406,252.93051090921557,1
5,S2,20.155179631002994,407.7602791384347,0
3,S2,21.59283927979528,404.6328853011811,0
9,S4,35.81004616707084,247.9073528833559,1
